userName,content,score,at,app_name
Pengguna Google,Dirvernya pada males,3,2025-03-17 15:24:30,gojek
Pengguna Google,Harga gofood mahal banget dan untuk ongkir juga semakin menyekik,1,2025-03-17 15:23:55,gojek
Pengguna Google,Makin.Jelek,2,2025-03-17 15:20:19,gojek
Pengguna Google,"sejauh ini puas banget sih sama pelayanan gojek,banyak diskon jugaa vocernya melimpah,sayangnyaa kalau di daerah pelosok emang agak susahh dapet driver, semoga gojek bisa temuin solusi buat masalah ini,soalnya saya tinggal di daerah yang cukup pelosok dan kalau mau sekolah,pesen gojek lumayan susah dapet,trimakasih.",5,2025-03-17 15:18:25,gojek
Pengguna Google,gojek makin hari makin aja aneh.mau gofood udah ganti beberapa resto mau cari driver susahnya minta ampun sampe berkali kali cari di batalkan mulu.gopay pinjam saya bayarkan selalu on time gak pernah telat tapi gak bisa di cairkan lagi. tolong lah aplikasinya di perbaiki lagi !!!,2,2025-03-17 15:16:38,gojek
Pengguna Google,Useful,5,2025-03-17 15:12:52,gojek
Pengguna Google,Saya senang pesan makann menggunakan Gojek karna sering mendapat Diskon yang banyak . Thanks Gojek 😊,5,2025-03-17 15:03:23,gojek
Pengguna Google,Di top up duit ngilang !!!,1,2025-03-17 15:02:54,gojek
Pengguna Google,"saya sudah topup saldo tabungan malah ilang, ini aplikasi payah",1,2025-03-17 15:01:30,gojek
Pengguna Google,👎🏻,1,2025-03-17 14:59:22,gojek
Pengguna Google,Tambahi promonya,5,2025-03-17 14:59:05,gojek
Pengguna Google,Bintang 10 dah,5,2025-03-17 14:56:52,gojek
Pengguna Google,Saya puas 👍👍👍,5,2025-03-17 14:56:35,gojek
Pengguna Google,sangat mudah dan cepat,5,2025-03-17 14:54:50,gojek
Pengguna Google,mantab,5,2025-03-17 14:52:16,gojek
Pengguna Google,Gak ada diskon ya,1,2025-03-17 14:51:04,gojek
Pengguna Google,mantap,5,2025-03-17 14:40:55,gojek
Pengguna Google,"Jangan pernah download aplikasi bodoh ini , transaksi di gopay hanya membuat uang kita hilang .layanan di aplikasi ini sangat buruk. Chat admin dan bantuan disini percuma ngk guna sama sekali. Mendingin pake aplikasi lain . Ini aplikasi terjelek dari semua aplikasi yang ada",1,2025-03-17 14:37:07,gojek
Pengguna Google,"jelek, top up gopay malah di alihkan ke gopay tabungan mna proses nya lama.",1,2025-03-17 14:25:45,gojek
Pengguna Google,Agak sulit setiap top up. Masa harus nunggu beberapa menit buat update saldo? Knp selelet itu untuk proses top up nya. Mau pakai jasa gojek pun jadi susah kan,3,2025-03-17 14:23:48,gojek
Pengguna Google,"Tolong dong, masa saya mencari driver Sudah 30 menit tidak dapat dapat",1,2025-03-17 14:19:44,gojek
Pengguna Google,mantab,5,2025-03-17 14:15:45,gojek
Pengguna Google,Sangat membantu kl.lagi males kluar,5,2025-03-17 14:07:26,gojek
Pengguna Google,ya ada senangnya jg nggak senang tp klu bisa diperbaiki lg ya pelayanannya itu aja yg diperlukan,5,2025-03-17 14:01:41,gojek
Pengguna Google,lemoott respon,1,2025-03-17 13:49:26,gojek
Pengguna Google,simple,5,2025-03-17 13:49:19,gojek
Pengguna Google,Bagus sih ngebantu juga cuman kenapa ya gojek jarang ada promo buat kantong pelajar kan lumayan ya bisa menghemat meskipun sdikit,4,2025-03-17 13:43:46,gojek
Pengguna Google,Lancar n driver ramah,5,2025-03-17 13:42:07,gojek
Pengguna Google,sangat cocok,5,2025-03-17 13:29:44,gojek
Pengguna Google,"ngebantu banget, tinggal duduk dan nyampe deh",5,2025-03-17 13:27:29,gojek
Pengguna Google,"ini driver bandar Lampung pada ngotak nih.. order pasti mau milih2. kita penumpang (konsumen) pesen gocar, pada gak di terima2 padahal di maps kelihatan driver banyak yg aktif.. di sangsi in aja driver yg begitu.",1,2025-03-17 13:19:24,gojek
Pengguna Google,"makin lama makin nggak jelas, balik ke Nadim makariem aja..",1,2025-03-17 13:16:51,gojek
Pengguna Google,sangat membantu kegiatan dan kebutuhan sehari2. semoga bs trus memberikan yg terbaik untuk konsumen dan mitra2 driver.,5,2025-03-17 13:16:44,gojek
Pengguna Google,Terima kasih PT. Gojek Indonesia.,5,2025-03-17 13:07:27,gojek
Pengguna Google,mantaap,5,2025-03-17 13:04:23,gojek
Pengguna Google,"Ok smuanya, pelayanan cepat",5,2025-03-17 13:02:08,gojek
Pengguna Google,very helpful when lazy to go out,5,2025-03-17 13:01:10,gojek
Pengguna Google,the best,5,2025-03-17 12:56:16,gojek
Pengguna Google,mantap,5,2025-03-17 12:52:33,gojek
Pengguna Google,pesanan datang sesuai dengan waktu yang dijanjikan,5,2025-03-17 12:41:16,gojek
Pengguna Google,ngebug mulu etdah,1,2025-03-17 12:37:21,gojek
Pengguna Google,"UNTUK PARA CUSTOMER YG MASIH SEKOLAH ATAU PEKERJA JANGAN CANCEL CANCEL MULU, NURUNIN PERFOM DRIVER, ADA MASALAH APAAN SIH KALIAN ORDER CANCEL ? KARNA MOTOR MOLIS ? APA GIMANA ?",1,2025-03-17 12:35:19,gojek
Pengguna Google,Sangat membantu dengan adanya gojek,5,2025-03-17 12:27:57,gojek
Pengguna Google,Simple mudah menyenangkan,5,2025-03-17 12:14:50,gojek
Pengguna Google,sangat membantu,5,2025-03-17 12:10:42,gojek
Pengguna Google,bagus mantap,5,2025-03-17 12:09:25,gojek
Pengguna Google,Terima y,5,2025-03-17 12:07:07,gojek
Pengguna Google,"Kesel banget jelas2 bikin aduan karena pesen gofood udah sejam statusnya masih disiapkan terus,giliran ke CS yang jawab robot jadi gunanya apa sih chat CS nggak ada penyelesaian. Semalas itukah buat nambahin CS BEneran bukan robot??",1,2025-03-17 11:59:36,gojek
Pengguna Google,"Tolong dong buat area sukabumi driver nya di eval kebanyakan pada ngelunjak, mana ada yang gak tau daerah ya ampun🙂",4,2025-03-17 11:51:13,gojek
Pengguna Google,mantap,5,2025-03-17 11:44:27,gojek
Pengguna Google,"sekarang Go-Jek sudah tidak mau layani lagi kalau hujan yah, hapus aja ini apk d play store",1,2025-03-17 11:39:32,gojek
Pengguna Google,👍👍,5,2025-03-17 11:18:47,gojek
Pengguna Google,"Sudah nunggu lama, tapi orderan malah di cancel",1,2025-03-17 11:17:44,gojek
Pengguna Google,Langganan terus pakai gocar. Cuman kalau setiap hari Minggu sering di cancel🥹,5,2025-03-17 11:06:57,gojek
Pengguna Google,bagus sih tapi saat ada hal yang mendesak malah harus uprage dlu,5,2025-03-17 11:01:04,gojek
Pengguna Google,saya kasih bintang 2 karena setiap saya pesen gofood pasti telat padahal udah pesen yang exspres,2,2025-03-17 10:58:27,gojek
Pengguna Google,aaa aaa Ok,5,2025-03-17 10:52:35,gojek
Pengguna Google,Sangat wadidawww,5,2025-03-17 10:52:13,gojek
Pengguna Google,biggest app delivery food,5,2025-03-17 10:51:47,gojek
Pengguna Google,Bolehlah,5,2025-03-17 10:45:31,gojek
Pengguna Google,Banyak promo Dan mempermudah saya beli makanan,5,2025-03-17 10:44:51,gojek
Pengguna Google,Ok,5,2025-03-17 10:42:27,gojek
Pengguna Google,Gg gaming,5,2025-03-17 10:36:19,gojek
Pengguna Google,"setiap kali hujan susah pesan gocar apa lah, gak siap bubarin aja",1,2025-03-17 10:33:53,gojek
Pengguna Google,Membantu masyarakat.,5,2025-03-17 10:23:09,gojek
Pengguna Google,keren,5,2025-03-17 10:21:10,gojek
Pengguna Google,Bagus,4,2025-03-17 10:20:35,gojek
Pengguna Google,Sangat membantu dalam bertransportrasi,5,2025-03-17 10:19:27,gojek
Pengguna Google,good,5,2025-03-17 10:18:52,gojek
Pengguna Google,"Fitur chat, gak bisa dipakai setelah dapet driver. Chatnya nge freeze, gak bisa dibuka",3,2025-03-17 10:17:08,gojek
Pengguna Google,anjaii,5,2025-03-17 10:11:29,gojek
Pengguna Google,mantap,5,2025-03-17 10:07:57,gojek
Pengguna Google,"parah kali ngambil keuntungan nya gojek ni pdhal udh pake voucher, bagus jalan kaki daripada make apk ini",1,2025-03-17 10:06:06,gojek
Pengguna Google,Parah sih ini makin kesini makin kacau susah bgt mau order doang,1,2025-03-17 10:04:48,gojek
Pengguna Google,"sangat membantu saat harus buru2...// 17-08-2024 sebenarnya niat ngasih promo apa engga sih?? untung ga langsung pesen...jd kaya jebak customer//23-08-2024 slow respon & sangat tdk membantu 👍🏼 // Jumat 20 Desember 2024, gojek sampe segitunya nyari duit,demi pencarian cepat,dikasih driver yg posisinya jauh...⭐⭐⭐⭐⭐// 17 Maret 2025 pelayanan gojek semakin memuaskan, layak dpt bintang 5 🌟🌟🌟🌟🌟pertahankan bro💪🏼💪🏼💪🏼💪🏼👍🏼👍🏼👍🏼👍🏼",1,2025-03-17 10:03:31,gojek
Pengguna Google,Ok,5,2025-03-17 09:43:58,gojek
Pengguna Google,Sip min,5,2025-03-17 09:42:43,gojek
Pengguna Google,udah bayar pake shopeepay malah tetep bayar tunai mana gabalik saldonya,3,2025-03-17 09:41:12,gojek
Pengguna Google,Ongkir mahal tp di driver cuma di bayar goceng,1,2025-03-17 09:39:01,gojek
Pengguna Google,Gini dong baru gojek yang dulu makasih akun ku dah pulih,5,2025-03-17 09:36:29,gojek
Pengguna Google,"Tdk semakin di upgrate untuk pelayanan pablik tapi malah di perburuk, untuk ke untungam sepihak 😑",3,2025-03-17 09:31:31,gojek
Pengguna Google,mantap,5,2025-03-17 09:23:37,gojek
Pengguna Google,ramah,5,2025-03-17 09:04:02,gojek
Pengguna Google,"jarang ada promo, ongkir mahal, goride nya mahal juga srkarng",3,2025-03-17 08:58:30,gojek
Pengguna Google,promo gofood nyaaa love bangetttt🥰🥰🥰🥰,5,2025-03-17 08:34:33,gojek
Pengguna Google,nice,5,2025-03-17 08:32:15,gojek
Pengguna Google,"murah, saling menguntungkan, tq",5,2025-03-17 08:24:45,gojek
Pengguna Google,ok lah,5,2025-03-17 08:24:39,gojek
Pengguna Google,cakep,5,2025-03-17 08:24:11,gojek
Pengguna Google,"pelayanan cs slowrespon, tidak bertanggung jawab atas kendala yang dialami saya dalam transaksi padahal saya dalam keadaan mendesak yang diharuskan melakukan transaksi segera tapi disuruh menunggu 3 hari",1,2025-03-17 08:19:44,gojek
Pengguna Google,OK,5,2025-03-17 08:18:30,gojek
Pengguna Google,"jgn pembaruan mulu ya, bikin susah yg kurang update HP, seperti sy ini, suka klepek""",5,2025-03-17 08:17:40,gojek
Pengguna Google,Cari driver susahnya minta ampun,1,2025-03-17 08:09:55,gojek
Pengguna Google,"aplikasi sampah saya pengguna lama padahal,order gomart stok barang kosong yaa saya cancel trus order lagi kan berharap dapat alafamart yang lain karena Ndak ada pilih Alfamart ehhh tau tau nya dapat alfamrt yang sama jadi saya cancel lgi donk karena stok brangnya kosong eh akun gojek saya di bekukan karena terlalu sering cancel parah mank aplikasi nih..padahal di riwayat orderan yang saya cancel ada chat dri driver gojek nya kalau stok brang kosong",1,2025-03-17 08:07:36,gojek
Pengguna Google,ok,5,2025-03-17 08:06:17,gojek
Pengguna Google,mantapp,5,2025-03-17 08:05:39,gojek
Pengguna Google,Sangat membantu,5,2025-03-17 08:05:32,gojek
Pengguna Google,Keren,5,2025-03-17 07:58:15,gojek
Pengguna Google,"tiap langganan goplus promo nya langsung hilang nazisssss, mending si oren",1,2025-03-17 07:51:51,gojek
Pengguna Google,"Tolong dong sediakan customer service yang bener, bukan malah dikasih chat bot gitu",1,2025-03-17 07:51:39,gojek
Pengguna Google,sangat membantu,5,2025-03-17 07:50:53,gojek
Pengguna Google,sangat membantu ♥️,5,2025-03-17 07:48:00,gojek
Pengguna Google,"gosend, gocar, goride pada males narik semua",1,2025-03-17 07:44:38,gojek
Pengguna Google,Aplikasi makin lama makin gak jelas...apa lagi terkait limit paylatter...masa iyaa tiap bulan ada cek rutin terus...pdhl bayar gak pernah telat... Jujur kecewa banget,1,2025-03-17 07:38:56,gojek
Pengguna Google,Apk yg sangat membantu kebutuhan sehari2,5,2025-03-17 07:34:24,gojek
Pengguna Google,nyaman ..sampai dialamat dengan cepat,5,2025-03-17 07:30:08,gojek
Pengguna Google,"kebersihan Drive bau badan, kebersihan kendaraan, membatalkan, setelah ambil order salam sukses",4,2025-03-17 07:09:57,gojek
Pengguna Google,sangat memudahkan kita untuk berpergian dan sangat memuaskan pelayananya,5,2025-03-17 07:09:20,gojek
Pengguna Google,"oke banget, terimakasih gojek",5,2025-03-17 07:08:40,gojek
Pengguna Google,cepat dn brtnggjwb,5,2025-03-17 07:08:09,gojek
Pengguna Google,Cuman ongkir nya tolong di murahin ya,5,2025-03-17 07:04:32,gojek
Pengguna Google,Sesuai dengan keinginan konsumen,5,2025-03-17 07:01:59,gojek
Pengguna Google,woooiii yg ska blanja GOFOOD driver cma tukang antar doang y.. blanja pda kurang 500.. di kali 10 orng brapa duit yg di tnggung driver.. kusus nya nieh y.. anak2 kmpus yg gaya nya kya bos byar pda kurang kg malu x y...,5,2025-03-17 06:59:46,gojek
Pengguna Google,"Baru aja download udh dpt driver lama pas d tlpon marah"" pulak. Bukannya minta maaf ngasih alasan malah nyolot balik. Auto Uninstal si klo gini lg",3,2025-03-17 06:45:30,gojek
Pengguna Google,Sangat membantu buat aku yg mageran mo keluar🥰,5,2025-03-17 06:42:13,gojek
Pengguna Google,sangat membantu berpergian,5,2025-03-17 06:29:41,gojek
Pengguna Google,"ini peraturannya gimana tolong bantu jelaskan, saya pesan gocar, lalu perlu mengganti tujuan antarnya, info pertama dibilang ""gabisa ganti sebelum di pick up"" pas driver sudah sampai masih gabisa ganti tujuan karna ada ""go coin"", dipertengahan perjalanan drivernya ternyata bisa menyelesaikan perjalanan. tarif awal sekitar 58.000, berubah menjadi 32.500, tapi driver meminta tetap bayar tarif awal. bagaimana? tolong jelaskan",1,2025-03-17 06:03:28,gojek
Pengguna Google,terimaksih gojek pelayanan terbaik belanja juga hemat praktis cepat klo bisa sich ka gojek diadain paylatenya buat konsumen juga tambahin poin untuk diskon siskon besar,5,2025-03-17 05:59:40,gojek
Pengguna Google,Pelayanan yang mantap selalu menghargai penumpang ya namun ada berapa persen yang agak galak tapi pelayanan ok kalo yg tidak ok saya laporkan ya harus ditanggapi ya 🙏😊🇦🇪 Koq struk pesanan sudah tidak muncul di email lagi ya min,5,2025-03-17 05:56:04,gojek
Pengguna Google,Pengendaranta baik2 dan dijemput relatif cepat,5,2025-03-17 05:45:20,gojek
Pengguna Google,Banyak membantu kaum introvert tapi tolong murahin lagi ongkir nya,5,2025-03-17 05:42:53,gojek
Pengguna Google,"Kalau bisa adakan permuk frequasi wajah tiap hari 3 x, pakai sistem waktu.. Jadi yang antar orderan sama dengan driver aslinya, solnya tiap order bedah. Mungkin 1 akun 2 pengguna",1,2025-03-17 05:29:51,gojek
Pengguna Google,Recommended.,5,2025-03-17 05:18:41,gojek
Pengguna Google,layanan cepat dan memuaskan. terima kasih gojek,5,2025-03-17 05:08:43,gojek
Pengguna Google,sangat membantu,4,2025-03-17 04:48:34,gojek
Pengguna Google,senang,5,2025-03-17 04:44:32,gojek
Pengguna Google,Memudahkan banget,5,2025-03-17 04:44:04,gojek
Pengguna Google,"Tolong transfer jangan di perlambat mohon kerja samanya seperti dulu,sekarang ngebug terus transfer lelet dan mengecewakan dengan sangat!!!!",1,2025-03-17 04:43:33,gojek
Pengguna Google,oke krn pngguna br,5,2025-03-17 04:40:44,gojek
Pengguna Google,Cepat,5,2025-03-17 04:40:34,gojek
Pengguna Google,"Sangat baik, kalau bisa dibanyakin lagi promo nya",5,2025-03-17 04:34:46,gojek
Pengguna Google,amanah dan tepat waktu,5,2025-03-17 04:21:06,gojek
Pengguna Google,okeh,5,2025-03-17 04:20:40,gojek
Pengguna Google,"Aneh Saya Sama Gopaylater, Bayar Selalu Lancar Sebelum Jatuh Tempo Sudah Dibayar Dan Ga Pernah Telat, Kenapa Gopaylater Saya Tidak Bisa Digunakan Alias DiBlokir, Padahal Saya Pengguna Lama Gopaylater Dan Tidak Pernah Ada Keterlambatan DiAplikasi Mana Pun",1,2025-03-17 04:14:01,gojek
Pengguna Google,bintang satu karena klo hujan atau grimis dikit aja gaada drivernya,1,2025-03-17 04:11:31,gojek
Pengguna Google,Trimakasih. Berkat adanya ojeg online saya dimudhkan untuk otw otw,5,2025-03-17 04:04:26,gojek
Pengguna Google,"Pakai gojek, motor, mobil, food, anter dokumen. Bagus banget dan sangat membantu. Terimakasih.",5,2025-03-17 03:50:17,gojek
Pengguna Google,Bagus,5,2025-03-17 03:45:47,gojek
Pengguna Google,pejemputan cepat,4,2025-03-17 03:42:24,gojek
Pengguna Google,Driver ramah & memberikan solusi lokasi tercepat,5,2025-03-17 03:38:40,gojek
Pengguna Google,Good,5,2025-03-17 03:30:19,gojek
Pengguna Google,Lumayan baik,5,2025-03-17 03:23:14,gojek
Pengguna Google,tepat waktu ramah dan sopan,5,2025-03-17 03:20:43,gojek
Pengguna Google,ok,5,2025-03-17 03:20:19,gojek
Pengguna Google,Sangat membantu disaat waktu subuk😊,5,2025-03-17 03:19:48,gojek
Pengguna Google,sangat membantu,5,2025-03-17 03:12:23,gojek
Pengguna Google,terkondisi dengan baik-keren 👍,4,2025-03-17 03:11:02,gojek
Pengguna Google,👍,5,2025-03-17 03:03:59,gojek
Pengguna Google,Oke banget,5,2025-03-17 02:58:00,gojek
Pengguna Google,sangat membantu,5,2025-03-17 02:57:28,gojek
Pengguna Google,Ok membatu sekali,5,2025-03-17 02:50:34,gojek
Pengguna Google,Mantap gojek,5,2025-03-17 02:37:13,gojek
Pengguna Google,"Hati hati yaa kalo mau berlangganan, mending cek dulu",1,2025-03-17 02:36:04,gojek
Pengguna Google,Sangat membantu,5,2025-03-17 02:34:42,gojek
Pengguna Google,"Update-an sekarang gabisa melihat ada berapa driver di area sekitar kita. Yang bener aja dong, harusnya makin berkembang malah makin kuno.",1,2025-03-17 02:25:44,gojek
Pengguna Google,Ok,5,2025-03-17 02:23:33,gojek
Pengguna Google,OK 👍,5,2025-03-17 02:22:13,gojek
Pengguna Google,Saya tidak bisa membuka Kun lagi di minta Pin reset pin pun gak ada di proses uang saya ada di akun gak bs di ambil,1,2025-03-17 02:13:20,gojek
Pengguna Google,"Berdasarkan analiss kami terdapat beberapa rekomendasibyang dapat di tambahkan mulai dari 1. Fitur navigasi dan peta maps - tambahkann fitur lalu lintas real time - saran titik jemput otomatis - optimasi rute untuk driver 2. Harga dan promo - tranparansi harga lebih baik, lebih banyak promo saat cuaca buruk, notifikasi promo lebih jelas. 3. Pencocokan Driver - percepat pencarian driver saat jam sibuk, dan tambahkan notifikasi keterlambatan 4. Gofood - rekomendasi restorab alternatif,",5,2025-03-17 02:03:11,gojek
Pengguna Google,good job,5,2025-03-17 01:56:34,gojek
Pengguna Google,mantap,5,2025-03-17 01:27:21,gojek
Pengguna Google,pengiriman cepat dan lancar,5,2025-03-17 01:19:55,gojek
Pengguna Google,membantu,5,2025-03-17 01:18:21,gojek
Pengguna Google,ok,5,2025-03-17 01:17:02,gojek
Pengguna Google,madep well,5,2025-03-17 01:00:00,gojek
Pengguna Google,bagus,5,2025-03-17 00:58:28,gojek
Pengguna Google,cepat dan baru2 unit dari driver,5,2025-03-17 00:49:38,gojek
Pengguna Google,pesen jam 6.30 smpe jam 8 belom dpt driver. gak bgerti lagi emosi,1,2025-03-17 00:48:18,gojek
Pengguna Google,"kalo masih anter penumpang jangan ambil orderan, saya sampe cancel 3x semuanya sama aja lagi nganter penumpang lain",1,2025-03-17 00:41:46,gojek
Pengguna Google,Ok,5,2025-03-17 00:40:53,gojek
Pengguna Google,Lumayan,4,2025-03-17 00:35:35,gojek
Pengguna Google,kalo hujan susah dapet driver,2,2025-03-17 00:33:51,gojek
Pengguna Google,Selalu terbaik,5,2025-03-17 00:23:59,gojek
Pengguna Google,TOP pokoknya..,5,2025-03-17 00:23:24,gojek
Pengguna Google,"sekarang titik ny lari2 , jadi kl dijemput / order makanan selalu gojek marah2 karena titik ny ga sesuai , dan sigojek ny sdh dichat alamat tepat nya mlh ngikutin titik , trakhir sikap gojek kasar sekali marah2 memaki bkn trauma",3,2025-03-16 23:53:14,gojek
Pengguna Google,mantap,4,2025-03-16 23:35:59,gojek
Pengguna Google,"solusi jalan macet, banyak membantu",4,2025-03-16 23:35:10,gojek
Pengguna Google,makasih,3,2025-03-16 23:30:41,gojek
Pengguna Google,Semakin susah dapat driver!!!!!,1,2025-03-16 23:28:19,gojek
Pengguna Google,JANGAN DOWNLOAD APK INI SAMPAI PIHAK GOJEK MENGEMBALIKAN SISTEM PRIORITAS UNTUK MITRA DRIVERNYA,1,2025-03-16 23:27:36,gojek
Pengguna Google,pokoke jos👍,5,2025-03-16 23:19:44,gojek
Pengguna Google,lama bos dapet driver terlambat mulu,1,2025-03-16 23:18:12,gojek
Pengguna Google,sangat baik,5,2025-03-16 22:43:23,gojek
Pengguna Google,mantap,5,2025-03-16 22:38:58,gojek
Pengguna Google,Update aplikasinya malah menyusahkan. Pesan dari rumah ke stasiun biasanya dulu bisa pakai goride biasa atau goride confort untuk Gotransit skrg disetting langsung goride hemat. Jelas beda waktu tunggu dan kualitas motor drivernya. Bukan mempermudah malah mempersulit pelanggan.,1,2025-03-16 22:25:29,gojek
Pengguna Google,Sangat membantu,5,2025-03-16 21:45:45,gojek
Pengguna Google,Membantu sekali,5,2025-03-16 21:36:50,gojek
Pengguna Google,"masak pesan makan buat sahur, dari jam 3, sdh di tunggu lama² mlah di batali, coba cek lagi lah, orng mau sahur, pas mau imsak di cancel,",1,2025-03-16 21:30:34,gojek
