content,userName,score,app_name
bolak balik suruh update pdhl update jg gitu2 doank cuma menuh2in ram ngabis2in kuota aja yg lbih parah stlh update makin jelek aplikasi makin lemooot parah mau chancel driver krna jarak driver sm mes jauh eh malah ga bisa udh kyk aplikasi paksa parah,Pengguna Google,2,gojek
aplikasi nya jelek go mart beli 3 barang pake voucher betul barang satunyaa kosong harga malah makin mahal semulaa 20k karena barang kosong jadi 30k applikasi bohong untung driver nya ramah tapi yang jelas saya trauma,Pengguna Google,1,gojek
telah kait kan tokopedia jadi loading terus aplikasi nya padahal jaring sinyal bagus sudah coba uninstall install malah stuck masuk nomor telepon duh,Pengguna Google,1,gojek
aplikasi berat tambah gopaynya nyusahin bgt aplikasi registrasi nya aja ribet buang waktu lebih 2jam baterai ngedrop gopaynya aktif sudah complain aplikasi ngk jelas juga solusi,Pengguna Google,1,gojek
banyak bug nya padahal update selalu bug nya ga bener in mana sekarang driver lama banget lambat trus padahal belum ada satu yg lambat makin kesini makin jelek aja gojek jadi sedikit kecewa,Pengguna Google,1,gojek
mengapa aplikasi gojek minta utk akses kontak hp utk sadap hp atau gmn ya kayak sy mending uninstall deh,Pengguna Google,1,gojek
saya kan pesan go food dapat voucher 10rb pesan makan total tunai go food sangat beda banget saya harus bayar lebih 2 kali lipat benar yg salah aplikasi apa orang gojek nya saya sangat kecewa,Pengguna Google,1,gojek
aplikasi bagus cman masuk aja wktu zoom map tlong titik jgn pindah krna data alamat yg udh isi jdi ilang hrus mengulang2 lgi pdahal kan liat map untuk pasti titik alamat trimakasih,Pengguna Google,3,gojek
untuk kembang aplikasi gojek baik dong servernya masa mau login suka error terus aku logon kala masih sama error terus sementara aku kasih bintang 1 kalo udah baik aku naikin rate nya,Pengguna Google,1,gojek
betul sangat bantu sekarang fiturnya ga tarik tunai sering sekali laku transaksi kirim 2 x status proses transaksi banyak tunggu padahal jaring internet sangat bagus tolong moga baik biar makin bagus depan terima kasih,Pengguna Google,4,gojek
kecewaaaaaaa biasa pesan apa lewat gofood ga pernah pakai yg lain tiba ga bs pakai suruh update udah diupdate ga bs masuk terus aneh paksa pakai grabfood aja kl begini ga tanggap maaf yaa,Pengguna Google,1,gojek
kenapa sih mau beli bayar pulsa aja susah banget saldo ada jaring stabil emang baik gimana tolong dong biasa mudah banget pakai bayar gopay tolong di baik ya min supaya mudah dulu lagi terimakasih,Pengguna Google,1,gojek
costumer servicenya lambat low respon gw contact facebook email g bales bales gimana cara mulihin akun gw di nonaktifin di sana duit gw lewat metode biasa keluar tulis yah ada sedikit masalah pagi gitu terus sampe sore,Pengguna Google,1,gojek
kalo cari driver ojolnya dapet jauh2 padahal deket ada ongkir sama makan mahal ongkir nya gak baik malah makin jadi jadi ganti grab lebih hemat akun blokir karna cancel 3x padahal drivernya minta cancel gak sopan,Pengguna Google,1,gojek
langgan yth order gofood yg pesan notifikasi langsung masuk jual resto item apa saja requestnya klo catat juga lengkap terus driver pasti sampein requestnya jadi klo yg salah harap jangan langsung komplen aplikasi ya soal yg muncul order selesai nilai buat driver bukan buat resto trims,Pengguna Google,5,gojek
untuk daerah sumatra selatan khusus pinggir kota ga order market alfa padahal kalau yg buka 24 jam enak baru jam 23 20 aja ga knpa ga bisa urgent bgt enak iya kalau teman yg ajak keluar jam segitu udh tdr,Pengguna Google,2,gojek
benar cukup bagus manfaat aplikasi hanya lebih seleksi driver kendara nyaman tumpang banyak driver kendara kurang baik,Pengguna Google,3,gojek
paling sering pakai gofoodnya kadang suka was-was sama resto yg blm pernah coba takut gak halal mohon dong tulis makan halal non halal detail restonya jd buat yg muslim gak bingung kwatir lg utk pesan gofood thank u,Pengguna Google,4,gojek
goodjob semua driver bandar lampung gocar go food maupun go ridenya tetapi banyak orang beda mobil sama kalo masalah walaupun tidak sama penting aman sampai tuju terimakasih gojek,Pengguna Google,5,gojek
ingin beri saran sy driver wajib milik isi gopay tiap beli mudah hemat lebih praktis transaksi misal anak anak yg milik atm bagai dengan beli langsung gopay driver proses lebih praktis,Pengguna Google,4,gojek
di daerah tinggi curah hujan harus tingkat loyalitas driver layan konsumen utama gofood apk sering error utama kalo scroll menu mohon tingkat dari segi layan maupun apk,Pengguna Google,1,gojek
kalo ngasih pilih hemat ongkir ngirimnya gausah lama in ngapa masa makan kirim satu jam makan udh jadi ga enak kuah dh masuk makan makan udah dingin percuma ngasih ringan bikin kecewa padahal udh untung jasa aplikasi yg gede,Pengguna Google,1,gojek
aplikasi stiap buka minta update tpi pas update gak bisa trus skrang gak di buka sama sekali sya baru top-up di uninstall trus download ulang malah gak bisa gimanaaaaaa konsumen puas kalau aplikasi aja sering ngadat apa pindah apikasi belah gimana,Pengguna Google,1,gojek
ya mapsnya mau muncul padahal udah uninstal terus diinstal ulang tapi tetep aja tulis google maps masalah padahal google maps kalau buka kenapa kenapa jadi gak sen goride gocar,Pengguna Google,3,gojek
tolong lah ya map nya baik saya driver map nya sesuai dan lagi perhati driver kalian driver kompeten kurang baca map dibilangin salah jalan malah gak percaya terusin jalan yg salah alas ngikutin map tolong perhati lagi service yg sangat buruk,Pengguna Google,1,gojek
aplikasi apa tiba akun gojek kunci blokir padhal guna apk wajar - wajar tiap hari saya selalu transaksi gara - gara akun gojek kunci blokir tidak lagi transaksi pdhal saldo go-pay nya banyak nysel download apk,Pengguna Google,1,gojek
kualitas gojek skrng jelek bgt biaya admin tapi kok malah tambah jelek ya kalo sen gojek dapetnya jauh terus kurir gak gerak pas cancel kurir malah datang diskon ada bgt respon aplikasi jelek mohon baik,Pengguna Google,1,gojek
aplikasi sering eror jaring buruk terus padahal buka aplikasi lancar jaya sampai order gofood aja perlu waktu 5 menit dr awal buka aplikasi gojek dong tingkat layan nya,Pengguna Google,2,gojek
tiap mau masuk menu gofood selalu minta set lokasi pdhl gps nya udh aktif trus abis ada notif jaring sedang sibuk gak masuk akal masa waktu sibuk terus jd g bs buka terus,Pengguna Google,1,gojek
saya 5 hari lalu terlogout gakbisa login lagi akhir install ulang 3x tetap bisa login sudah ngikuti bagai cara google tetap bisa tolong difix soal susah transaksi beli apa2 selalu pakai saldo gopay,Pengguna Google,1,gojek
beberapa hari lalu tiba2 aplikasi buka semua fitur loading goride gocar gofood tidak yg di klik clear cache gabisa juga uninstall lalu install lg saya malah gabisa login sama sekali loading terus mohon baik terimakasih,Pengguna Google,1,gojek
usul saja demi alas aman bagaimana aplikasi lengkap verifikasi wajah driver jadi memang benar driver sesuai dgn order khusus go-ride jangan lihat plat nomer sesuai tidak khan sekarang banyak yg punya motor lebih 1 nyocokin plat mending verifikasi wajah driver kayak lebih aman dech makasih atas perhati,Pengguna Google,5,gojek
sangat bagus iring canggih online tidak tutup mungkin ini guna uang digital dan jalan seluruh dunia kini hadir aplikasi tabung gratis perlu itu timestope saksi yanwar semua jadi nyata insyaalloh bantu masuk gabung d telegram ok,Pengguna Google,5,gojek
ini sih kalo mau masuk apknya selalu error ampe 3 hari gabisa terus udah update sampe instal ulang tetep aja gabisa jadi di baik deh jadi nyesel udah ngisi gopay gak kepake,Pengguna Google,1,gojek
kirim cepat sudah tau lokasi,Pengguna Google,5,gojek
saran aja ya terkadang apabila mes gojek guna promo terkadang banyak driver lebih pilih di cancel antar terus tingkat ya,Pengguna Google,3,gojek
sampai ini sangat bantu go food nya lihat gambar dr menu makan bisa kasih tanda love pda makan yg mungkin suatu nanti mau beli untuk pesan makan aku paling cocok lewat go food mudah bgt guna,Pengguna Google,5,gojek
kenapa sekarang susah buat masuk aplikasi nya mau sen makan pun gojek nya lama banget n lot padahal sinyal penuh kuat nonton youtube lancar no buffering buka gojek bilang nya internet gak ada hadehhh gimana nih gojek dr bintang 5 bintang dulu deh,Pengguna Google,3,gojek
kecewa gopaylater blokir padahal bayar lunas emang terkadang telat itu bayar lunas denda saya pakai gopaylater udah lama benar kecewa sih yaa fitur paling sering pakai udah di blokir yaudah uninstall,Pengguna Google,1,gojek
bisa gk sih kasih driver yg dekat2 aja masa driver posisi bukan dekat lokasi jemput dekat lokasi tuju gk ngotak banget ini beberapa kali parah bener,Pengguna Google,1,gojek
maaf kasih bintang 1 tadi pesan go food 3 x batal tidak dapat drever apa pesan dekat lokasi rumah saya gilir jauh langsung dapet draver masalah nya lama nunggu 1 jam lebih baru kali saya kecewa,Pengguna Google,1,gojek
sulit sekali mengupgrade gojek plus udah puluh kali kirim foto ktp selfie d bilang foto buram padahal ngga buram2nyaaa lagi masalah lokasi ga muncul2 padahal udah d aktifin hmm kecewa,Pengguna Google,1,gojek
kecewa kali aku buat go-jek ini situ tulis kalau guna baru order gofood diskon 50 saya pilih2 resto dong menu eh malah promonya hilang gak digunain jadi buat apa ngasih promo gak dipake nyesel lah auto uninstall,Pengguna Google,1,gojek
sangat kecewa bertahun2 jadi langgan setia gojek hari benar2 kecewa pesan makan buat sahur jam 03 30 imsak jam 05 00 baru driver batal kan bisa ngak bayar kasihan driver nya nya batal sekian lama tunggu,Pengguna Google,1,gojek
kata guna baru gojek dapet voucher promo ya ini tiba2 baru daftar muncul udah untung tiga lah untung 1 2 nya mana dong kan ingin nikmat fasilitas udah download malah gak dapet padahal nomer guna baru daftrkan gojek,Pengguna Google,1,gojek
akun beku terlalu sering batal pesan padahal karena terima selalu tolak beli pesan tetapi saya batal saya pesan ulang lagi ambil pesan sebut dong kalo memang mungkin ambil jangan ambil jangan pakai aplikasi auto kecewa banget,Pengguna Google,1,gojek
beli tiket krl tpi gilir mau scan mesin yg stasiun ngga bisa ini mah bukan mudah tpi sulit guna krl kalo kaya gin mending pake kartu krl aja ngga usah pake di buat beli lewat aplikasi,Pengguna Google,1,gojek
jarak 0 7km 2 3km sm ongkos naik tarif lebih 100 payahhh management nya kasi paylater baru dipake tgl 30 malam ehhhh udah jadi tagih tgl 01 nya belum 24 jam malah jadi tagih jatuh tempo gila gojek jebak,Pengguna Google,1,gojek
respon cepat driver ramah ramah,Pengguna Google,5,gojek
error nih pas upgrade gopay padahal ada invox gopay hasil diupgrade pas mau dipake ko ttp gabisa malaah muncul sebentar nya di proses jadi yg bener mana,Pengguna Google,4,gojek
saya masuk salah satu orang yg paling sering guna aplikasi gojek khusus go food cuma pesan hari gojek kecewa sekali harga aplikasi total salah tidak sesuai harga restauran yg masuk aplikasi alih2 ngasi promo cara total naikin sangat kecewa,Pengguna Google,1,gojek
kalau sih tambah buat transfer saldo go-pay kalau habis saldo transfer lwn teman pas kepepetny gitu mau beli alfamart kan jga gk mngkin kalau sdh mndesak kadang driver ny jga khbisan saldo go-pay aja sih saran ny maaf yaa,Pengguna Google,5,gojek
buruk beli paket data combo unlimited masuk malah chat unlimited saldo gopay di ambil tetap harga paket data combo mahal paket data yang masuk paket data murah kalau jual paket data hati dong jangan ngerugi-in orang,Pengguna Google,1,gojek
di gofood restoran yg milik beberapa cabang harus muncul dekat ini malah yg jarak lebih jauh alhasil driver malah ngakalin pesan makananya cabang yg lebih dekat bayar dgn tarif yg lebih jauh,Pengguna Google,1,gojek
bikin apps yg enteng nyaman pake gak make banyak ram aplikasi berat bgt buat hp ram 4gb aja berat msh jauuuh lebih enteng saing grab,Pengguna Google,2,gojek
baru download versi baru gojek tampil utk versi baru oke utk pilih pick up location rumit kalo misal mau mesan gojek utk teman orangtua mungkin bs bikin lebih simple saya lebih suka versi lama dr gojek,Pengguna Google,5,gojek
fitur spin tiba hilang blm jd poin smua udh hangus knp brubah notifikasi customer dulu klo gin jd rugi percuma ngumpulin klo tiba ilang kaya gin poin cuma dpt tukar hal yg tdk bgtu manfaat apalgi hrs tukar poin yg ckup byk aplikasi sedeng,Pengguna Google,1,gojek
saya sangat dukung gojek beri kontribusi praktis bidang transportasi publik lebih mudah butuh masyarakat tiap layan tapi harus perhati segala kurang besar maupun kecil dapat hambat driver jalan tugas khusus sistem map navigasi yg rasa perlu diupgrade tingkat akurasi,Pengguna Google,5,gojek
driver tepat waktu kuasa rute enak ajak ngobrol,Pengguna Google,5,gojek
terimakasih gojek selalu antar sian saja aman nyaman,Pengguna Google,5,gojek
layan udah bagus tpi belum lengkap mau sen makan tuk orang susah karena pake gps kita susah nentuin go food yg mau kirim kerabat tingkat terus ya untuk 3 dlu bintang klo yg kyanya udah,Pengguna Google,5,gojek
knp jd aneh bgini sya hapus aplikasi dan sya saran kenal sya tdk mrubahnya utk kmudahan sprti sbelumnya aneh driver utk gofood sgt2 jauh makan yg dbeli jarak 0 8km dr rmh sya sdgkan jarak driver dg resto 5km telah dcancel bisa sama sekali,Pengguna Google,1,gojek
tolong dong dulu berangkat rumah tuju cuman 17ribu jarak - 6 4 kilo sekarang malah jadi 21 ribu jarak - 8 2 kilo padahal tuju sama harga jauh jalur putar lewat rute jauh,Pengguna Google,5,gojek
kecewa sekarang promo diskon makan sama ongkir makan udah gak sama sekali tiga doang sih tp pake metode bayar visa dn mayapada credit card gk kaya dulu dulu ada diskon buat bayar pake gopay bank jago,Pengguna Google,1,gojek
aplikasi bagus cuma terlalu sering up date hingga hampir mau guna up date dulu kalau aplikasi jalan bosan up date mulu,Pengguna Google,4,gojek
tolong bug maps baik lagi karna sangat ganggu langgan pilih alamat tiba ubah alamat sendiri driver sudah 2 kali lo baik segera bug nya terimakasih,Pengguna Google,1,gojek
saya kasih bintang 2 gojek tadi gosend ngirim barang tempat kerja teman kantor suami saya driver nya telpon ke suami tapi bilang nya telpon padahal gak ada sama sekali nelpon agak kecewa sama gosend nya,Pengguna Google,2,gojek
aplikasi taiiiii sdh top up tf kata upgrade gopay plus tp sdh coba upgrade sampai capek tetap tolak akhir saldo endap suruh hubung cs trus suruh buka web taiii tdk solusi,Pengguna Google,1,gojek
kalau sistem rata begini apa beda yg rajin enggak opang mah kerja lebih lama resiko celaka lebih tinggi kapan bonus kalau jam sekali order ini jakarta males2 ga dapet duit kembali sistem belum prioritas,Pengguna Google,1,gojek
udah beberapa hari aplikasi gabisa dipake grgr set lokasi padal awal udah set ga ubah udah cek atur semua udah pilih izin lokasi tetep gabisa dipake gimana solusi,Pengguna Google,3,gojek
harus diskon saat keluar app dan masuk app lagi masa klik pasang diskon lagi udah ulang kali gak diskon gara-gara pencet gak sengaja langsung pesan diskon lewat emang sengaja kali gofood,Pengguna Google,1,gojek
saat daftar masuk aplikasidi sulit nomor beda bisa digunain bila aku gmail sama terus jumlah verifikasi nya batesin mohon daftar mudah member baru boleh daftar akun gmail sama verifikasi kali kali,Pengguna Google,1,gojek
ada kendala sedikit bisa baharu system applikasi mesan gojek dengan muncul merek kendara mungkin lebih mudah cust lihat driver nya sekarang cuma plat kendara saja sementara saja sulit saya mohon timbang,Pengguna Google,4,gojek
kapok guna aplikasi ini cek review beberapa sumber nyata yg alami teman2 sini wakil apa yg sy alami jauh dr kata muas banyak kecewa mulai sistem sampe layan masuk cara sikap drivernya tanpa customer maaf bukan siapa2 otomatis pindah aplikasi belah yg lebih friendly,Pengguna Google,1,gojek
kalo ngasih titik driver bener coba alamat bangun 1 kok titik di bangun 5 jauh amat gimana si gojek gak becus urus maps udah kali kali begini gak ubah sama sekali update2 mulu gak ubah,Pengguna Google,2,gojek
